OH	Adams	39001	0	20381	0	0	0	21705	0	0	0	20499	0	0	0	19982	0	0	0	18957	0	0	0	24328	0	0	0	25371	0	0	0	27330	0	0	0	28550	0	0	0	18957	0	0
PA	Adams	42001	0	37128	0	0	0	39435	0	0	0	44197	0	0	0	51906	0	0	0	56937	0	0	0	68292	0	0	0	78274	0	0	0	91292	0	0	0	101407	0	0	0	56937	0	0
WA	Adams	53001	0	7719	0	0	0	6209	0	0	0	6584	0	0	0	9929	0	0	0	12014	0	0	0	13267	0	0	0	13603	0	0	0	16428	0	0	0	18728	0	0	0	12014	0	0
WI	Adams	55001	0	8003	0	0	0	8449	0	0	0	7906	0	0	0	7566	0	0	0	9234	0	0	0	13457	0	0	0	15682	0	0	0	18643	0	0	0	20875	0	0	0	9234	0	0
VT	Addison	50001	0	17952	0	0	0	17944	0	0	0	19442	0	0	0	20076	0	0	0	24266	0	0	0	29406	0	0	0	32953	0	0	0	35974	0	0	0	36821	0	0	0	24266	0	0
SC	Aiken	45003	0	47403	0	0	0	49916	0	0	0	53137	0	0	0	81038	0	0	0	91023	0	0	0	105625	0	0	0	120940	0	0	0	142552	0	0	0	160099	0	0	0	91023	0	0
MN	Aitkin	27001	0	15009	0	0	0	17865	0	0	0	14327	0	0	0	12162	0	0	0	11403	0	0	0	13404	0	0	0	12425	0	0	0	15301	0	0	0	16202	0	0	0	11403	0	0
FL	Alachua	12001	0	34365	0	0	0	38607	0	0	0	57026	0	0	0	74074	0	0	0	104764	0	0	0	151348	0	0	0	181596	0	0	0	217955	0	0	0	247336	0	0	0	104764	0	0
NC	Alamance	37001	0	42140	0	0	0	57427	0	0	0	71220	0	0	0	85674	0	0	0	96362	0	0	0	99319	0	0	0	108213	0	0	0	130800	0	0	0	151131	0	0	0	96502	0	0
CA	Alameda	6001	0	474883	0	0	0	513011	0	0	0	740315	0	0	0	908209	0	0	0	1073184	0	0	0	1105379	0	0	0	1279182	0	0	0	1443741	0	0	0	1510271	0	0	0	1071446	0	0
CO	Alamosa	8003	0	8602	0	0	0	10484	0	0	0	10531	0	0	0	10000	0	0	0	11422	0	0	0	11799	0	0	0	13617	0	0	0	14966	0	0	0	15445	0	0	0	11422	0	0
NY	Albany	36001	0	211953	0	0	0	221315	0	0	0	239386	0	0	0	272926	0	0	0	286742	0	0	0	285909	0	0	0	292594	0	0	0	294565	0	0	0	304204	0	0	0	286742	0	0
WY	Albany	56001	0	12041	0	0	0	13946	0	0	0	19055	0	0	0	21290	0	0	0	26431	0	0	0	29062	0	0	0	30797	0	0	0	32014	0	0	0	36299	0	0	0	26431	0	0
VA	Albemarle	51003	0	26981	0	0	0	24652	0	0	0	26662	0	0	0	30969	0	0	0	37780	0	0	0	55783	0	0	0	68040	0	0	0	79236	0	0	0	98970	0	0	0	37780	0	0
MI	Alcona	26001	0	4989	0	0	0	5463	0	0	0	5856	0	0	0	6352	0	0	0	7113	0	0	0	9740	0	0	0	10145	0	0	0	11719	0	0	0	10942	0	0	0	7113	0	0
MS	Alcorn	28003	0	23653	0	0	0	26969	0	0	0	27158	0	0	0	25282	0	0	0	27179	0	0	0	33036	0	0	0	31722	0	0	0	34558	0	0	0	37057	0	0	0	27179	0	0
AK	Aleutians East	2013	2	0	5093	0	2	0	5093	0	2	0	5093	0	2	0	5080	0	2	0	5080	0	2	0	5080	0	0	2464	0	0	0	2697	0	0	0	3141	0	0	2	0	5080	0
AK	Aleutians West	2016	2	0	5093	0	2	0	5093	0	2	0	5093	0	1	6011	5080	0	1	8057	5080	0	1	7768	5080	0	0	9478	0	0	0	5465	0	0	0	5561	0	0	1	7834	5080	0
IL	Alexander	17003	0	22542	0	0	0	25496	0	0	0	20316	0	0	0	16061	0	0	0	12015	0	0	0	12264	0	0	0	10626	0	0	0	9590	0	0	0	8238	0	0	0	12015	0	0
NC	Alexander	37003	0	12922	0	0	0	13454	0	0	0	14554	0	0	0	15625	0	0	0	19466	0	0	0	24999	0	0	0	27544	0	0	0	33603	0	0	0	37198	0	0	0	19466	0	0
VA	Alexandria	51510	0	24149	0	0	0	33523	0	0	0	61787	0	0	0	91023	0	0	0	110938	0	0	0	103217	0	0	0	111183	0	0	0	128283	0	0	0	139966	0	0	0	110927	0	0
OK	Alfalfa	40003	0	15228	0	0	0	14129	0	0	0	10699	0	0	0	8445	0	0	0	7224	0	0	0	7077	0	0	0	6416	0	0	0	6105	0	0	0	5642	0	0	0	7224	0	0
MI	Alger	26003	0	9327	0	0	0	10167	0	0	0	10007	0	0	0	9250	0	0	0	8568	0	0	0	9225	0	0	0	8972	0	0	0	9862	0	0	0	9601	0	0	0	8568	0	0
IA	Allamakee	19005	0	16328	0	0	0	17184	0	0	0	16351	0	0	0	15982	0	0	0	14968	0	0	0	15108	0	0	0	13855	0	0	0	14675	0	0	0	14330	0	0	0	14968	0	0
MI	Allegan	26005	0	38974	0	0	0	41839	0	0	0	47493	0	0	0	57729	0	0	0	66575	0	0	0	81555	0	0	0	90509	0	0	0	105665	0	0	0	111408	0	0	0	66575	0	0
MD	Allegany	24001	0	79098	0	0	0	86973	0	0	0	89556	0	0	0	84169	0	0	0	84044	0	0	0	80548	0	0	0	74946	0	0	0	74930	0	0	0	75087	0	0	0	84044	0	0
NY	Allegany	36003	0	38025	0	0	0	39681	0	0	0	43784	0	0	0	43978	0	0	0	46458	0	0	0	51742	0	0	0	50470	0	0	0	49927	0	0	0	48946	0	0	0	46458	0	0
NC	Alleghany	37005	0	7186	0	0	0	8341	0	0	0	8155	0	0	0	7734	0	0	0	8134	0	0	0	9587	0	0	0	9590	0	0	0	10677	0	0	0	11155	0	0	0	8134	0	0
VA	Alleghany	51005	1	20188	5009	0	1	22688	5009	0	1	23139	5009	0	0	12128	0	0	0	12461	0	0	0	14333	0	0	0	13176	0	0	0	12926	0	0	0	16250	0	0	0	12461	0	0
PA	Allegheny	42003	0	1374410	0	0	0	1411539	0	0	0	1515237	0	0	0	1628587	0	0	0	1605016	0	0	0	1450085	0	0	0	1336449	0	0	0	1281666	0	0	0	1223348	0	0	0	1605133	0	0
IN	Allen	18003	0	146743	0	0	0	155084	0	0	0	183722	0	0	0	232196	0	0	0	280455	0	0	0	294335	0	0	0	300836	0	0	0	331849	0	0	0	355329	0	0	0	280455	0	0
KS	Allen	20001	0	21391	0	0	0	19874	0	0	0	18187	0	0	0	16369	0	0	0	15043	0	0	0	15654	0	0	0	14638	0	0	0	14385	0	0	0	13371	0	0	0	15043	0	0
KY	Allen	21003	0	15180	0	0	0	15496	0	0	0	13787	0	0	0	12269	0	0	0	12598	0	0	0	14128	0	0	0	14628	0	0	0	17800	0	0	0	19956	0	0	0	12598	0	0
LA	Allen	22003	0	15261	0	0	0	17540	0	0	0	18835	0	0	0	19867	0	0	0	20794	0	0	0	21390	0	0	0	21226	0	0	0	25440	0	0	0	25764	0	0	0	20794	0	0
OH	Allen	39003	0	69419	0	0	0	73303	0	0	0	88183	0	0	0	103691	0	0	0	111144	0	0	0	112241	0	0	0	109755	0	0	0	108473	0	0	0	106331	0	0	0	111144	0	0
SC	Allendale	45005	0	13294	0	0	0	13040	0	0	0	11773	0	0	0	11362	0	0	0	9692	0	0	0	10700	0	0	0	11722	0	0	0	11211	0	0	0	10419	0	0	0	9783	0	0
MI	Alpena	26007	0	18574	0	0	0	20766	0	0	0	22189	0	0	0	28556	0	0	0	30708	0	0	0	32315	0	0	0	30605	0	0	0	31314	0	0	0	29598	0	0	0	30708	0	0
CA	Alpine	6003	0	241	0	0	0	323	0	0	0	241	0	0	0	397	0	0	0	484	0	0	0	1097	0	0	0	1113	0	0	0	1208	0	0	0	1175	0	0	0	484	0	0
CA	Amador	6005	0	8494	0	0	0	8973	0	0	0	9151	0	0	0	9990	0	0	0	11821	0	0	0	19314	0	0	0	30039	0	0	0	35100	0	0	0	38091	0	0	0	11821	0	0
VA	Amelia	51007	0	8979	0	0	0	8495	0	0	0	7908	0	0	0	7815	0	0	0	7592	0	0	0	8405	0	0	0	8787	0	0	0	11400	0	0	0	12690	0	0	0	7592	0	0
VA	Amherst	51009	0	19020	0	0	0	20273	0	0	0	20332	0	0	0	22953	0	0	0	26072	0	0	0	29122	0	0	0	28578	0	0	0	31894	0	0	0	32353	0	0	0	26072	0	0
MS	Amite	28005	0	19712	0	0	0	21892	0	0	0	19261	0	0	0	15573	0	0	0	13763	0	0	0	13369	0	0	0	13328	0	0	0	13599	0	0	0	13131	0	0	0	13763	0	0
AK	Anchorage	2020	1	16309	5093	0	1	19312	5093	0	1	59518	5093	0	0	82833	0	0	0	124542	0	0	0	174431	0	0	0	226338	0	0	0	260283	0	0	0	291826	0	0	0	126385	0	0
KS	Anderson	20003	0	13355	0	0	0	11658	0	0	0	10267	0	0	0	9035	0	0	0	8501	0	0	0	8749	0	0	0	7803	0	0	0	8110	0	0	0	8102	0	0	0	8501	0	0
KY	Anderson	21005	0	8494	0	0	0	8936	0	0	0	8984	0	0	0	8618	0	0	0	9358	0	0	0	12567	0	0	0	14571	0	0	0	19111	0	0	0	21421	0	0	0	9358	0	0
SC	Anderson	45007	0	80949	0	0	0	88712	0	0	0	90664	0	0	0	98478	0	0	0	105474	0	0	0	133235	0	0	0	145196	0	0	0	165740	0	0	0	187126	0	0	0	105474	0	0
TN	Anderson	47001	0	19722	0	0	0	26504	0	0	0	59407	0	0	0	60032	0	0	0	60300	0	0	0	67346	0	0	0	68250	0	0	0	71330	0	0	0	75129	0	0	0	60300	0	0
TX	Anderson	48001	0	34643	0	0	0	37092	0	0	0	31875	0	0	0	28162	0	0	0	27789	0	0	0	38381	0	0	0	48024	0	0	0	55109	0	0	0	58458	0	0	0	27789	0	0
MO	Andrew	29003	0	13469	0	0	0	13015	0	0	0	11727	0	0	0	11062	0	0	0	11913	0	0	0	13980	0	0	0	14632	0	0	0	16492	0	0	0	17291	0	0	0	11913	0	0
TX	Andrews	48003	0	736	0	0	0	1277	0	0	0	5002	0	0	0	13450	0	0	0	10372	0	0	0	13323	0	0	0	14338	0	0	0	13004	0	0	0	14786	0	0	0	10372	0	0
ME	Androscoggin	23001	0	71214	0	0	0	76679	0	0	0	83594	0	0	0	86312	0	0	0	91279	0	0	0	99657	0	0	0	105259	0	0	0	103793	0	0	0	107702	0	0	0	91279	0	0
TX	Angelina	48005	0	27803	0	0	0	32201	0	0	0	36032	0	0	0	39814	0	0	0	49349	0	0	0	64172	0	0	0	69884	0	0	0	80130	0	0	0	86771	0	0	0	49349	0	0
MD	Anne Arundel	24003	0	55167	0	0	0	68375	0	0	0	117392	0	0	0	206634	0	0	0	297539	0	0	0	370775	0	0	0	427239	0	0	0	489656	0	0	0	537656	0	0	0	298042	0	0
MN	Anoka	27003	0	18415	0	0	0	22443	0	0	0	35579	0	0	0	85916	0	0	0	154556	0	0	0	195998	0	0	0	243641	0	0	0	298084	0	0	0	330844	0	0	0	154712	0	0
NC	Anson	37007	0	29349	0	0	0	28443	0	0	0	26781	0	0	0	24962	0	0	0	23488	0	0	0	25649	0	0	0	23474	0	0	0	25275	0	0	0	26948	0	0	0	23488	0	0
NE	Antelope	31003	0	15206	0	0	0	13289	0	0	0	11624	0	0	0	10176	0	0	0	9047	0	0	0	8675	0	0	0	7965	0	0	0	7452	0	0	0	6685	0	0	0	9047	0	0
MI	Antrim	26009	0	9979	0	0	0	10964	0	0	0	10721	0	0	0	10373	0	0	0	12612	0	0	0	16194	0	0	0	18185	0	0	0	23110	0	0	0	23580	0	0	0	12612	0	0
AZ	Apache	4001	0	17765	0	0	0	24095	0	0	0	27767	0	0	0	30438	0	0	0	32298	0	0	0	52108	0	0	0	61591	0	0	0	69423	0	0	0	71518	0	0	0	32304	0	0
IA	Appanoose	19007	0	24835	0	0	0	24245	0	0	0	19683	0	0	0	16015	0	0	0	15007	0	0	0	15511	0	0	0	13743	0	0	0	13721	0	0	0	12887	0	0	0	15007	0	0
GA	Appling	13001	0	13314	0	0	0	14497	0	0	0	14003	0	0	0	13246	0	0	0	12726	0	0	0	15565	0	0	0	15744	0	0	0	17419	0	0	0	18236	0	0	0	12726	0	0
VA	Appomattox	51011	0	8402	0	0	0	9020	0	0	0	8764	0	0	0	9148	0	0	0	9784	0	0	0	11971	0	0	0	12298	0	0	0	13705	0	0	0	14973	0	0	0	9784	0	0
TX	Aransas	48007	0	2219	0	0	0	3469	0	0	0	4252	0	0	0	7006	0	0	0	8902	0	0	0	14260	0	0	0	17892	0	0	0	22497	0	0	0	23158	0	0	0	8902	0	0
CO	Arapahoe	8005	0	22647	0	0	0	32150	0	0	0	52125	0	0	0	113426	0	0	0	162142	0	0	0	293621	0	0	0	391511	0	0	0	487967	0	0	0	572003	0	0	0	162142	0	0
TX	Archer	48009	0	9684	0	0	0	7599	0	0	0	6816	0	0	0	6110	0	0	0	5759	0	0	0	7266	0	0	0	7973	0	0	0	8854	0	0	0	9054	0	0	0	5759	0	0
CO	Archuleta	8007	0	3204	0	0	0	3806	0	0	0	3030	0	0	0	2629	0	0	0	2733	0	0	0	3664	0	0	0	5345	0	0	0	9898	0	0	0	12084	0	0	0	2733	0	0
MI	Arenac	26011	0	8007	0	0	0	9233	0	0	0	9644	0	0	0	9860	0	0	0	11149	0	0	0	14706	0	0	0	14931	0	0	0	17269	0	0	0	15899	0	0	0	11149	0	0
AR	Arkansas	5001	0	22300	0	0	0	24437	0	0	0	23665	0	0	0	23355	0	0	0	23347	0	0	0	24175	0	0	0	21653	0	0	0	20749	0	0	0	19019	0	0	0	23347	0	0
VA	Arlington	51013	0	26615	0	0	0	57040	0	0	0	135449	0	0	0	163401	0	0	0	174284	0	0	0	152599	0	0	0	170936	0	0	0	189453	0	0	0	207627	0	0	0	174284	0	0
PA	Armstrong	42005	0	79298	0	0	0	81087	0	0	0	80842	0	0	0	79524	0	0	0	75590	0	0	0	77768	0	0	0	73478	0	0	0	72392	0	0	0	68941	0	0	0	75590	0	0
TX	Armstrong	48011	0	3329	0	0	0	2495	0	0	0	2215	0	0	0	1966	0	0	0	1895	0	0	0	1994	0	0	0	2021	0	0	0	2148	0	0	0	1901	0	0	0	1895	0	0
ME	Aroostook	23003	0	87843	0	0	0	94436	0	0	0	96039	0	0	0	106064	0	0	0	92463	0	0	0	91331	0	0	0	86936	0	0	0	73938	0	0	0	71870	0	0	0	94078	0	0
NE	Arthur	31005	0	1344	0	0	0	1045	0	0	0	803	0	0	0	680	0	0	0	606	0	0	0	513	0	0	0	462	0	0	0	444	0	0	0	460	0	0	0	606	0	0
LA	Ascension	22005	0	18438	0	0	0	21215	0	0	0	22387	0	0	0	27927	0	0	0	37086	0	0	0	50068	0	0	0	58214	0	0	0	76627	0	0	0	107215	0	0	0	37086	0	0
NC	Ashe	37009	0	21019	0	0	0	22664	0	0	0	21878	0	0	0	19768	0	0	0	19571	0	0	0	22325	0	0	0	22209	0	0	0	24384	0	0	0	27281	0	0	0	19571	0	0
OH	Ashland	39005	0	26867	0	0	0	29785	0	0	0	33040	0	0	0	38771	0	0	0	43303	0	0	0	46178	0	0	0	47507	0	0	0	52523	0	0	0	53139	0	0	0	43303	0	0
WI	Ashland	55003	0	21054	0	0	0	21801	0	0	0	19461	0	0	0	17375	0	0	0	16743	0	0	0	16783	0	0	0	16307	0	0	0	16866	0	0	0	16157	0	0	0	16743	0	0
AR	Ashley	5003	0	25151	0	0	0	26785	0	0	0	25660	0	0	0	24220	0	0	0	24976	0	0	0	26538	0	0	0	24319	0	0	0	24209	0	0	0	21853	0	0	0	24976	0	0
OH	Ashtabula	39007	0	68361	0	0	0	68674	0	0	0	78695	0	0	0	93067	0	0	0	98237	0	0	0	104215	0	0	0	99821	0	0	0	102728	0	0	0	101497	0	0	0	98237	0	0
WA	Asotin	53003	0	8136	0	0	0	8365	0	0	0	10878	0	0	0	12909	0	0	0	13799	0	0	0	16823	0	0	0	17605	0	0	0	20551	0	0	0	21623	0	0	0	13799	0	0
LA	Assumption	22007	0	15990	0	0	0	18541	0	0	0	17278	0	0	0	17991	0	0	0	19654	0	0	0	22084	0	0	0	22753	0	0	0	23388	0	0	0	23421	0	0	0	19654	0	0
TX	Atascosa	48013	0	15654	0	0	0	19275	0	0	0	20048	0	0	0	18828	0	0	0	18696	0	0	0	25055	0	0	0	30533	0	0	0	38628	0	0	0	44911	0	0	0	18696	0	0
KS	Atchison	20005	0	23945	0	0	0	22222	0	0	0	21496	0	0	0	20898	0	0	0	19165	0	0	0	18397	0	0	0	16932	0	0	0	16774	0	0	0	16924	0	0	0	19165	0	0
MO	Atchison	29005	0	13421	0	0	0	12897	0	0	0	11127	0	0	0	9213	0	0	0	9240	0	0	0	8605	0	0	0	7457	0	0	0	6430	0	0	0	5685	0	0	0	9240	0	0
OH	Athens	39009	0	44175	0	0	0	46166	0	0	0	45839	0	0	0	46998	0	0	0	54889	0	0	0	56399	0	0	0	59549	0	0	0	62223	0	0	0	64757	0	0	0	55747	0	0
GA	Atkinson	13003	0	6894	0	0	0	7093	0	0	0	7362	0	0	0	6188	0	0	0	5879	0	0	0	6141	0	0	0	6213	0	0	0	7609	0	0	0	8375	0	0	0	5879	0	0
NJ	Atlantic	34001	0	124823	0	0	0	124066	0	0	0	132399	0	0	0	160880	0	0	0	175043	0	0	0	194119	0	0	0	224327	0	0	0	252552	0	0	0	274549	0	0	0	175043	0	0
OK	Atoka	40005	0	14533	0	0	0	18702	0	0	0	14269	0	0	0	10352	0	0	0	10972	0	0	0	12748	0	0	0	12778	0	0	0	13879	0	0	0	14182	0	0	0	10972	0	0
MS	Attala	28007	0	26035	0	0	0	30227	0	0	0	26652	0	0	0	21335	0	0	0	19570	0	0	0	19865	0	0	0	18481	0	0	0	19661	0	0	0	19564	0	0	0	19570	0	0
MO	Audrain	29007	0	22077	0	0	0	22673	0	0	0	23829	0	0	0	26079	0	0	0	25362	0	0	0	26458	0	0	0	23599	0	0	0	25853	0	0	0	25529	0	0	0	25362	0	0
IA	Audubon	19009	0	12264	0	0	0	11790	0	0	0	11579	0	0	0	10919	0	0	0	9595	0	0	0	8559	0	0	0	7334	0	0	0	6830	0	0	0	6119	0	0	0	9595	0	0
OH	Auglaize	39011	0	28034	0	0	0	28037	0	0	0	30637	0	0	0	36147	0	0	0	38602	0	0	0	42554	0	0	0	44585	0	0	0	46611	0	0	0	45949	0	0	0	38602	0	0
VA	Augusta	51015	1	38163	5078	0	1	42772	5078	0	0	34154	0	0	0	37363	0	0	0	44220	0	0	0	53732	0	0	0	54677	0	0	0	65615	0	0	0	73750	0	0	0	44220	0	0
SD	Aurora	46003	0	7139	0	0	0	5387	0	0	0	5020	0	0	0	4749	0	0	0	4183	0	0	0	3628	0	0	0	3135	0	0	0	3058	0	0	0	2710	0	0	0	4183	0	0
TX	Austin	48015	0	18860	0	0	0	17384	0	0	0	14663	0	0	0	13777	0	0	0	13831	0	0	0	17726	0	0	0	19832	0	0	0	23590	0	0	0	28417	0	0	0	13831	0	0
AL	Autauga	1001	0	19694	0	0	0	20977	0	0	0	18186	0	0	0	18739	0	0	0	24460	0	0	0	32259	0	0	0	34222	0	0	0	43671	0	0	0	54571	0	0	0	24460	0	0
NC	Avery	37011	0	11803	0	0	0	13561	0	0	0	13352	0	0	0	12009	0	0	0	12655	0	0	0	14409	0	0	0	14867	0	0	0	17167	0	0	0	17797	0	0	0	12655	0	0
LA	Avoyelles	22009	0	34926	0	0	0	39256	0	0	0	38031	0	0	0	37606	0	0	0	37751	0	0	0	41393	0	0	0	39159	0	0	0	41481	0	0	0	42073	0	0	0	37751	0	0
CO	Baca	8009	0	10570	0	0	0	6207	0	0	0	7964	0	0	0	6310	0	0	0	5674	0	0	0	5419	0	0	0	4556	0	0	0	4517	0	0	0	3788	0	0	0	5674	0	0
GA	Bacon	13005	0	7055	0	0	0	8096	0	0	0	8940	0	0	0	8359	0	0	0	8233	0	0	0	9379	0	0	0	9566	0	0	0	10103	0	0	0	11096	0	0	0	8233	0	0
TX	Bailey	48017	0	5186	0	0	0	6318	0	0	0	7592	0	0	0	9090	0	0	0	8487	0	0	0	8168	0	0	0	7064	0	0	0	6594	0	0	0	7165	0	0	0	8487	0	0
FL	Baker	12003	0	6273	0	0	0	6510	0	0	0	6313	0	0	0	7363	0	0	0	9242	0	0	0	15289	0	0	0	18486	0	0	0	22259	0	0	0	27115	0	0	0	9242	0	0
GA	Baker	13007	0	7818	0	0	0	7344	0	0	0	5952	0	0	0	4543	0	0	0	3875	0	0	0	3808	0	0	0	3615	0	0	0	4074	0	0	0	3451	0	0	0	3875	0	0
OR	Baker	41001	0	16754	0	0	0	18297	0	0	0	16175	0	0	0	17295	0	0	0	14919	0	0	0	16134	0	0	0	15317	0	0	0	16741	0	0	0	16134	0	0	0	14919	0	0
AL	Baldwin	1003	0	28289	0	0	0	32324	0	0	0	40997	0	0	0	49088	0	0	0	59382	0	0	0	78556	0	0	0	98280	0	0	0	140415	0	0	0	182265	0	0	0	59382	0	0
GA	Baldwin	13009	0	22878	0	0	0	24190	0	0	0	29706	0	0	0	34064	0	0	0	34240	0	0	0	34686	0	0	0	39530	0	0	0	44700	0	0	0	45720	0	0	0	34240	0	0
KY	Ballard	21007	0	9910	0	0	0	9480	0	0	0	8545	0	0	0	8291	0	0	0	8276	0	0	0	8798	0	0	0	7902	0	0	0	8286	0	0	0	8249	0	0	0	8276	0	0
MD	Baltimore	24005	0	124565	0	0	0	155825	0	0	0	270273	0	0	0	492428	0	0	0	621077	0	0	0	655615	0	0	0	692134	0	0	0	754292	0	0	0	805029	0	0	0	620409	0	0
MD	Baltimore city	24510	0	804874	0	0	0	859100	0	0	0	949708	0	0	0	939024	0	0	0	905759	0	0	0	786775	0	0	0	736014	0	0	0	651154	0	0	0	620961	0	0	0	905787	0	0
SC	Bamberg	45009	0	19410	0	0	0	18643	0	0	0	17533	0	0	0	16274	0	0	0	15950	0	0	0	18118	0	0	0	16902	0	0	0	16658	0	0	0	15987	0	0	0	15950	0	0
TX	Bandera	48019	0	3784	0	0	0	4234	0	0	0	4410	0	0	0	3892	0	0	0	4747	0	0	0	7084	0	0	0	10562	0	0	0	17645	0	0	0	20485	0	0	0	4747	0	0
GA	Banks	13011	0	9703	0	0	0	8733	0	0	0	6935	0	0	0	6497	0	0	0	6833	0	0	0	8702	0	0	0	10308	0	0	0	14422	0	0	0	18395	0	0	0	6833	0	0
NE	Banner	31007	0	1676	0	0	0	1403	0	0	0	1325	0	0	0	1269	0	0	0	1034	0	0	0	918	0	0	0	852	0	0	0	819	0	0	0	690	0	0	0	1034	0	0
ID	Bannock	16005	0	31266	0	0	0	34759	0	0	0	41745	0	0	0	49342	0	0	0	52200	0	0	0	65421	0	0	0	66026	0	0	0	75565	0	0	0	82839	0	0	0	52200	0	0
MI	Baraga	26013	0	9168	0	0	0	9356	0	0	0	8037	0	0	0	7151	0	0	0	7789	0	0	0	8484	0	0	0	7954	0	0	0	8746	0	0	0	8860	0	0	0	7789	0	0
KS	Barber	20007	0	10178	0	0	0	9073	0	0	0	8521	0	0	0	8713	0	0	0	7016	0	0	0	6548	0	0	0	5874	0	0	0	5307	0	0	0	4861	0	0	0	7016	0	0
AL	Barbour	1005	0	32425	0	0	0	32722	0	0	0	28892	0	0	0	24700	0	0	0	22543	0	0	0	24756	0	0	0	25417	0	0	0	29038	0	0	0	27457	0	0	0	22543	0	0
WV	Barbour	54001	0	18628	0	0	0	19869	0	0	0	19745	0	0	0	15474	0	0	0	14030	0	0	0	16639	0	0	0	15699	0	0	0	15557	0	0	0	16589	0	0	0	14030	0	0
ND	Barnes	38003	0	18804	0	0	0	17814	0	0	0	16884	0	0	0	16719	0	0	0	14669	0	0	0	13960	0	0	0	12545	0	0	0	11775	0	0	0	11066	0	0	0	14669	0	0
MA	Barnstable	25001	0	32305	0	0	0	37295	0	0	0	46805	0	0	0	70286	0	0	0	96656	0	0	0	147925	0	0	0	186605	0	0	0	222230	0	0	0	215888	0	0	0	96656	0	0
SC	Barnwell	45011	0	21221	0	0	0	20138	0	0	0	17266	0	0	0	17659	0	0	0	17176	0	0	0	19868	0	0	0	20293	0	0	0	23478	0	0	0	22621	0	0	0	17176	0	0
KY	Barren	21009	0	25844	0	0	0	27559	0	0	0	28461	0	0	0	28303	0	0	0	28677	0	0	0	34009	0	0	0	34001	0	0	0	38033	0	0	0	42173	0	0	0	28677	0	0
WI	Barron	55005	0	34301	0	0	0	34289	0	0	0	34703	0	0	0	34270	0	0	0	33955	0	0	0	38730	0	0	0	40750	0	0	0	44963	0	0	0	45870	0	0	0	33955	0	0
